2026-05-08 08:50:30,985 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b0daa788 (12/16) dim=768
2026-05-08 08:50:31,272 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b0daa788 attempt=1/3 dt=0.24s
2026-05-08 08:50:31,272 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b0daa788 (13/16) dim=768
2026-05-08 08:50:31,529 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b0daa788 attempt=1/3 dt=0.20s
2026-05-08 08:50:31,530 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b0daa788 (14/16) dim=768
2026-05-08 08:50:31,792 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b0daa788 attempt=1/3 dt=0.21s
2026-05-08 08:50:31,796 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b0daa788 (15/16) dim=768
2026-05-08 08:50:32,084 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b0daa788 attempt=1/3 dt=0.24s
2026-05-08 08:50:32,084 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b0daa788 (16/16) dim=768
2026-05-08 08:50:32,135 | INFO | backend.integrations.ollama_client | [EMB-END] rid=b0daa788 model=nomic-embed-text n=16 elapsed=4.48s
2026-05-08 08:50:32,136 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:50:32,136 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 336 -> 352
2026-05-08 08:50:32,136 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=22/30 added=16 ntotal=352
2026-05-08 08:50:32,136 | INFO | backend.integrations.ollama_client | [EMB-START] rid=9f815d39 model=nomic-embed-text n=16
2026-05-08 08:50:32,310 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.17s
2026-05-08 08:50:32,310 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (1/16) dim=768
2026-05-08 08:50:32,531 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.17s
2026-05-08 08:50:32,531 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (2/16) dim=768
2026-05-08 08:50:32,770 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.19s
2026-05-08 08:50:32,770 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (3/16) dim=768
2026-05-08 08:50:33,005 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.18s
2026-05-08 08:50:33,006 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (4/16) dim=768
2026-05-08 08:50:33,266 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.21s
2026-05-08 08:50:33,267 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (5/16) dim=768
2026-05-08 08:50:33,472 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.15s
2026-05-08 08:50:33,472 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (6/16) dim=768
2026-05-08 08:50:33,733 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.21s
2026-05-08 08:50:33,733 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (7/16) dim=768
2026-05-08 08:50:33,949 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.16s
2026-05-08 08:50:33,949 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (8/16) dim=768
2026-05-08 08:50:34,212 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.21s
2026-05-08 08:50:34,214 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (9/16) dim=768
2026-05-08 08:50:34,483 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.22s
2026-05-08 08:50:34,484 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (10/16) dim=768
2026-05-08 08:50:34,723 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.19s
2026-05-08 08:50:34,723 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (11/16) dim=768
2026-05-08 08:50:35,112 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.34s
2026-05-08 08:50:35,112 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (12/16) dim=768
2026-05-08 08:50:35,468 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.30s
2026-05-08 08:50:35,468 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (13/16) dim=768
2026-05-08 08:50:35,720 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.20s
2026-05-08 08:50:35,722 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (14/16) dim=768
2026-05-08 08:50:36,038 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.27s
2026-05-08 08:50:36,038 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (15/16) dim=768
2026-05-08 08:50:36,482 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=9f815d39 attempt=1/3 dt=0.39s
2026-05-08 08:50:36,486 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=9f815d39 (16/16) dim=768
2026-05-08 08:50:36,537 | INFO | backend.integrations.ollama_client | [EMB-END] rid=9f815d39 model=nomic-embed-text n=16 elapsed=4.40s
2026-05-08 08:50:36,537 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:50:36,537 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 352 -> 368
2026-05-08 08:50:36,537 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=23/30 added=16 ntotal=368
2026-05-08 08:50:36,537 | INFO | backend.integrations.ollama_client | [EMB-START] rid=24ba2f7b model=nomic-embed-text n=16
2026-05-08 08:50:36,903 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.37s
2026-05-08 08:50:36,903 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (1/16) dim=768
2026-05-08 08:50:37,256 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.30s
2026-05-08 08:50:37,256 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (2/16) dim=768
2026-05-08 08:50:37,634 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.33s
2026-05-08 08:50:37,634 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (3/16) dim=768
2026-05-08 08:50:38,052 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.36s
2026-05-08 08:50:38,052 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (4/16) dim=768
2026-05-08 08:50:38,184 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.08s
2026-05-08 08:50:38,184 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (5/16) dim=768
2026-05-08 08:50:38,619 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.38s
2026-05-08 08:50:38,619 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (6/16) dim=768
2026-05-08 08:50:39,107 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.43s
2026-05-08 08:50:39,107 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (7/16) dim=768
2026-05-08 08:50:39,530 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.37s
2026-05-08 08:50:39,530 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (8/16) dim=768
2026-05-08 08:50:40,004 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.42s
2026-05-08 08:50:40,005 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (9/16) dim=768
2026-05-08 08:50:40,379 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.32s
2026-05-08 08:50:40,379 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (10/16) dim=768
2026-05-08 08:50:40,537 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.11s
2026-05-08 08:50:40,537 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (11/16) dim=768
2026-05-08 08:50:40,723 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.13s
2026-05-08 08:50:40,723 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (12/16) dim=768
2026-05-08 08:50:40,869 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.09s
2026-05-08 08:50:40,869 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (13/16) dim=768
2026-05-08 08:50:41,371 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.45s
2026-05-08 08:50:41,372 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (14/16) dim=768
2026-05-08 08:50:41,858 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.44s
2026-05-08 08:50:41,858 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (15/16) dim=768
2026-05-08 08:50:42,254 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=24ba2f7b attempt=1/3 dt=0.34s
2026-05-08 08:50:42,254 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=24ba2f7b (16/16) dim=768
2026-05-08 08:50:42,306 | INFO | backend.integrations.ollama_client | [EMB-END] rid=24ba2f7b model=nomic-embed-text n=16 elapsed=5.77s
2026-05-08 08:50:42,306 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:50:42,306 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 368 -> 384
2026-05-08 08:50:42,306 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=24/30 added=16 ntotal=384
2026-05-08 08:50:42,306 | INFO | backend.integrations.ollama_client | [EMB-START] rid=3f210a11 model=nomic-embed-text n=16
2026-05-08 08:50:42,423 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.12s
2026-05-08 08:50:42,423 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (1/16) dim=768
2026-05-08 08:50:42,802 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.33s
2026-05-08 08:50:42,802 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (2/16) dim=768
2026-05-08 08:50:43,275 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.42s
2026-05-08 08:50:43,278 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (3/16) dim=768
2026-05-08 08:50:43,537 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.21s
2026-05-08 08:50:43,540 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (4/16) dim=768
2026-05-08 08:50:43,767 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.18s
2026-05-08 08:50:43,769 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (5/16) dim=768
2026-05-08 08:50:43,986 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.17s
2026-05-08 08:50:43,986 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (6/16) dim=768
2026-05-08 08:50:44,208 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.17s
2026-05-08 08:50:44,208 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (7/16) dim=768
2026-05-08 08:50:44,647 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.39s
2026-05-08 08:50:44,648 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (8/16) dim=768
2026-05-08 08:50:45,128 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.43s
2026-05-08 08:50:45,128 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (9/16) dim=768
2026-05-08 08:50:45,388 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.21s
2026-05-08 08:50:45,388 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (10/16) dim=768
2026-05-08 08:50:45,704 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.26s
2026-05-08 08:50:45,705 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (11/16) dim=768
2026-05-08 08:50:46,021 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.27s
2026-05-08 08:50:46,022 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (12/16) dim=768
2026-05-08 08:50:46,177 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.10s
2026-05-08 08:50:46,178 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (13/16) dim=768
2026-05-08 08:50:46,653 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.42s
2026-05-08 08:50:46,653 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (14/16) dim=768
2026-05-08 08:50:47,146 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.44s
2026-05-08 08:50:47,146 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (15/16) dim=768
2026-05-08 08:50:47,306 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=3f210a11 attempt=1/3 dt=0.11s
2026-05-08 08:50:47,306 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=3f210a11 (16/16) dim=768
2026-05-08 08:50:47,358 | INFO | backend.integrations.ollama_client | [EMB-END] rid=3f210a11 model=nomic-embed-text n=16 elapsed=5.05s
2026-05-08 08:50:47,358 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:50:47,358 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 384 -> 400
2026-05-08 08:50:47,358 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=25/30 added=16 ntotal=400
2026-05-08 08:50:47,373 | INFO | backend.integrations.ollama_client | [EMB-START] rid=d84f5209 model=nomic-embed-text n=16
2026-05-08 08:50:47,833 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.46s
2026-05-08 08:50:47,833 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (1/16) dim=768
2026-05-08 08:50:47,995 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.11s
2026-05-08 08:50:47,995 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (2/16) dim=768
2026-05-08 08:50:48,531 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.48s
2026-05-08 08:50:48,531 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (3/16) dim=768
2026-05-08 08:50:48,712 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.13s
2026-05-08 08:50:48,712 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (4/16) dim=768
2026-05-08 08:50:49,219 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.46s
2026-05-08 08:50:49,220 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (5/16) dim=768
2026-05-08 08:50:49,382 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.11s
2026-05-08 08:50:49,382 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (6/16) dim=768
2026-05-08 08:50:49,935 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.50s
2026-05-08 08:50:49,935 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (7/16) dim=768
2026-05-08 08:50:50,578 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.59s
2026-05-08 08:50:50,585 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (8/16) dim=768
2026-05-08 08:50:50,760 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.12s
2026-05-08 08:50:50,763 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (9/16) dim=768
2026-05-08 08:50:51,050 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.24s
2026-05-08 08:50:51,050 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (10/16) dim=768
2026-05-08 08:50:51,255 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.15s
2026-05-08 08:50:51,255 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (11/16) dim=768
2026-05-08 08:50:51,627 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.32s
2026-05-08 08:50:51,648 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (12/16) dim=768
2026-05-08 08:50:51,949 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.24s
2026-05-08 08:50:51,949 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (13/16) dim=768
2026-05-08 08:50:53,520 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=1.52s
2026-05-08 08:50:53,525 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (14/16) dim=768
2026-05-08 08:50:54,143 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.56s
2026-05-08 08:50:54,144 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (15/16) dim=768
2026-05-08 08:50:54,783 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d84f5209 attempt=1/3 dt=0.59s
2026-05-08 08:50:54,788 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d84f5209 (16/16) dim=768
2026-05-08 08:50:54,848 | INFO | backend.integrations.ollama_client | [EMB-END] rid=d84f5209 model=nomic-embed-text n=16 elapsed=7.47s
2026-05-08 08:50:54,870 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:50:54,874 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 400 -> 416
2026-05-08 08:50:54,882 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=26/30 added=16 ntotal=416
2026-05-08 08:50:54,883 | INFO | backend.integrations.ollama_client | [EMB-START] rid=68e1549d model=nomic-embed-text n=16
2026-05-08 08:50:55,485 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.60s
2026-05-08 08:50:55,488 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (1/16) dim=768
2026-05-08 08:50:56,157 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.62s
2026-05-08 08:50:56,161 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (2/16) dim=768
2026-05-08 08:50:56,827 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.61s
2026-05-08 08:50:56,831 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (3/16) dim=768
2026-05-08 08:50:57,428 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.54s
2026-05-08 08:50:57,439 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (4/16) dim=768
2026-05-08 08:50:58,202 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.71s
2026-05-08 08:50:58,207 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (5/16) dim=768
2026-05-08 08:50:58,924 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.67s
2026-05-08 08:50:58,946 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (6/16) dim=768
2026-05-08 08:50:59,526 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.53s
2026-05-08 08:50:59,527 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (7/16) dim=768
2026-05-08 08:51:00,083 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.50s
2026-05-08 08:51:00,102 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (8/16) dim=768
2026-05-08 08:51:00,658 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.49s
2026-05-08 08:51:00,673 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (9/16) dim=768
2026-05-08 08:51:00,985 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.26s
2026-05-08 08:51:00,986 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (10/16) dim=768
2026-05-08 08:51:01,412 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.37s
2026-05-08 08:51:01,414 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (11/16) dim=768
2026-05-08 08:51:01,984 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.51s
2026-05-08 08:51:01,985 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (12/16) dim=768
2026-05-08 08:51:02,634 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.60s
2026-05-08 08:51:02,644 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (13/16) dim=768
2026-05-08 08:51:03,267 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.57s
2026-05-08 08:51:03,270 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (14/16) dim=768
2026-05-08 08:51:03,902 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.58s
2026-05-08 08:51:03,904 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (15/16) dim=768
2026-05-08 08:51:04,581 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=68e1549d attempt=1/3 dt=0.63s
2026-05-08 08:51:04,581 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=68e1549d (16/16) dim=768
2026-05-08 08:51:04,635 | INFO | backend.integrations.ollama_client | [EMB-END] rid=68e1549d model=nomic-embed-text n=16 elapsed=9.75s
2026-05-08 08:51:04,636 | INFO | rag.vectorstores.faiss_store | [FaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\index\meta.jsonl
2026-05-08 08:51:04,636 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 416 -> 432
2026-05-08 08:51:04,636 | INFO | dataops.pipelines.build_index | [BuildIndex] pdf=2025년도 안전보건경영시스템 매뉴얼(개정).pdf batch=27/30 added=16 ntotal=432
